505,heal pulse,2,0,Beautiful,Excites the audience in any kind of contest.
361,healing wish,8,0,Beautiful,"A move of huge appeal, but using it prevents the user from taking further contest moves."
257,heat wave,2,2,Beautiful,Startles all of the Pokemon to act before the user.
308,hydro cannon,4,4,Beautiful,Startles all other Pokemon. User cannot act in the next turn.
56,hydro pump,1,0,Beautiful,Works better the more the crowd is excited.
301,ice ball,3,0,Beautiful,Temporarily stops the crowd from growing excited.
58,ice beam,1,4,Beautiful,Badly startles the last Pokemon to act before the user.
554,ice burn,3,0,Beautiful,Affected by how well the previous Pokemon's move went.
8,ice punch,4,0,Beautiful,Quite an appealing move.
420,ice shard,3,0,Beautiful,Causes the user to move earlier on the next turn.
556,icicle crash,3,0,Beautiful,Excites the audience a lot if used last.
333,icicle spear,1,0,Beautiful,Effectiveness varies depending on when it is used.
196,icy wind,4,0,Beautiful,Makes the audience quickly grow bored when an appeal move has little effect.
517,inferno,1,4,Beautiful,Badly startles the last Pokemon to act before the user.
569,ion deluge,3,0,Beautiful,Temporarily stops the crowd from growing excited.
449,judgment,3,0,Beautiful,An appealing move that can be used repeatedly without boring the audience.
616,land's wrath,2,2,Beautiful,Startles all of the Pokemon to act before the user.
437,leaf storm,6,0,Beautiful,"A very appealing move, but after using this move, the user is more easily startled."
113,light screen,2,0,Beautiful,Prevents the user from being startled one time this turn.
142,lovely kiss,4,0,Beautiful,Makes the audience quickly grow bored when an appeal move has little effect.
461,lunar dance,8,0,Beautiful,"A move of huge appeal, but using it prevents the user from taking further contest moves."
277,magic coat,2,0,Beautiful,Works great if the user goes last this turn.
345,magical leaf,2,0,Beautiful,Works great if the user goes first this turn.
212,mean look,2,0,Beautiful,Makes the remaining Pokemon nervous.
96,meditate,1,0,Beautiful,"Gets the Pokemon pumped up. Helps prevent nervousness, too."
243,mirror coat,2,0,Beautiful,Works great if the user goes last this turn.
429,mirror shot,2,3,Beautiful,Startles the last Pokemon to act before the user.
54,mist,1,0,Beautiful,Prevents the user from being startled until the turn ends.
581,misty terrain,3,0,Beautiful,Excites the audience a lot if used first.
585,moonblast,1,4,Beautiful,Badly startles the last Pokemon to act before the user.
236,moonlight,1,0,Beautiful,Effectiveness varies depending on when it is used.
234,morning sun,1,0,Beautiful,Effectiveness varies depending on when it is used.
595,mystical fire,3,0,Beautiful,An appealing move that can be used repeatedly without boring the audience.
267,nature power,1,0,Beautiful,Works better the more the crowd is excited.
466,ominous wind,1,0,Beautiful,"Gets the Pokemon pumped up. Helps prevent nervousness, too."
618,origin pulse,3,0,Beautiful,Excites the audience a lot if used first.
315,overheat,6,0,Beautiful,"A very appealing move, but after using this move, the user is more easily startled."
195,perish song,4,0,Beautiful,Makes the audience quickly grow bored when an appeal move has little effect.
572,petal blizzard,2,2,Beautiful,Startles all of the Pokemon to act before the user.
80,petal dance,6,0,Beautiful,"A very appealing move, but after using this move, the user is more easily startled."
181,powder snow,4,0,Beautiful,Quite an appealing move.
408,power gem,4,0,Beautiful,Quite an appealing move.
60,psybeam,3,0,Beautiful,Makes audience expect little of other contestants.
473,psyshock,1,4,Beautiful,Badly startles the last Pokemon to act before the user.
483,quiver dance,1,0,Beautiful,"Gets the Pokemon pumped up. Helps prevent nervousness, too."
240,rain dance,1,0,Beautiful,Works better the more the crowd is excited.
547,relic song,2,0,Beautiful,Makes the remaining Pokemon nervous.
459,roar of time,4,4,Beautiful,Startles all other Pokemon. User cannot act in the next turn.
496,round,2,0,Beautiful,Works well if it is the same type as the move used by the last Pokemon.
221,sacred fire,3,0,Beautiful,Excites the audience a lot if used last.
219,safeguard,2,0,Beautiful,Prevents the user from being startled one time this turn.
548,secret sword,3,0,Beautiful,An appealing move that can be used repeatedly without boring the audience.
465,seed flare,6,0,Beautiful,"A very appealing move, but after using this move, the user is more easily startled."
120,self-destruct,8,0,Beautiful,"A move of huge appeal, but using it prevents the user from taking further contest moves."
329,sheer cold,2,1,Beautiful,Badly startles all Pokemon that successfully showed their appeal.
324,signal beam,3,0,Beautiful,Makes audience expect little of other contestants.
318,silver wind,1,0,Beautiful,"Gets the Pokemon pumped up. Helps prevent nervousness, too."
460,spacial rend,6,0,Beautiful,"A very appealing move, but after using this move, the user is more easily startled."
147,spore,2,2,Beautiful,Startles all of the Pokemon to act before the user.
241,sunny day,1,0,Beautiful,Works better the more the crowd is excited.
57,surf,2,2,Beautiful,Startles all of the Pokemon to act before the user.
14,swords dance,1,0,Beautiful,"Gets the Pokemon pumped up. Helps prevent nervousness, too."
294,tail glow,1,0,Beautiful,"Gets the Pokemon pumped up. Helps prevent nervousness, too."
161,tri attack,1,0,Beautiful,Effectiveness varies depending on when it is used.
474,venoshock,2,0,Beautiful,Works well if it is the same type as the move used by the last Pokemon.
518,water pledge,2,0,Beautiful,Excites the audience in any kind of contest.
352,water pulse,3,0,Beautiful,Makes audience expect little of other contestants.
323,water spout,6,0,Beautiful,"A very appealing move, but after using this move, the user is more easily startled."
311,weather ball,3,0,Beautiful,An appealing move that can be used repeatedly without boring the audience.
250,whirlpool,3,0,Beautiful,Temporarily stops the crowd from growing excited.
261,will-o-wisp,3,0,Beautiful,Makes audience expect little of other contestants.
151,acid armor,1,0,Tough,Prevents the user from being startled until the turn ends.
367,acupressure,1,0,Tough,Effectiveness varies depending on when it is used.
246,ancient power,1,0,Tough,"Gets the Pokemon pumped up. Helps prevent nervousness, too."
292,arm thrust,1,0,Tough,Effectiveness varies depending on when it is used.
562,belch,1,0,Tough,Works well if the user is pumped up.
117,bide,3,0,Tough,Causes the user to move later on the next turn.
20,bind,3,0,Tough,Temporarily stops the crowd from growing excited.
44,bite,1,4,Tough,Badly startles the last Pokemon to act before the user.
34,body slam,1,4,Tough,Badly startles the last Pokemon to act before the user.
125,bone club,3,0,Tough,An appealing move that can be used repeatedly without boring the audience.
198,bone rush,1,0,Tough,Effectiveness varies depending on when it is used.
155,bonemerang,2,1,Tough,Badly startles Pokemon that used a move of the same type.
586,boomburst,4,4,Tough,Startles all other Pokemon. User cannot act in the next turn.
362,brine,3,0,Tough,Affected by how well the previous Pokemon's move went.
523,bulldoze,1,4,Tough,Badly startles the last Pokemon to act before the user.
418,bullet punch,3,0,Tough,Causes the user to move earlier on the next turn.
498,chip away,2,0,Tough,Excites the audience in any kind of contest.
128,clamp,3,0,Tough,Temporarily stops the crowd from growing excited.
370,close combat,6,0,Tough,"A very appealing move, but after using this move, the user is more easily startled."
489,coil,1,0,Tough,"Gets the Pokemon pumped up. Helps prevent nervousness, too."
4,comet punch,1,0,Tough,Effectiveness varies depending on when it is used.
132,constrict,3,0,Tough,Makes audience expect little of other contestants.
68,counter,2,0,Tough,Works great if the user goes last this turn.
152,crabhammer,3,0,Tough,An appealing move that can be used repeatedly without boring the audience.
242,crunch,1,4,Tough,Badly startles the last Pokemon to act before the user.
462,crush grip,3,0,Tough,An appealing move that can be used repeatedly without boring the audience.
174,curse,3,0,Tough,Causes the user to move later on the next turn.
91,dig,2,0,Tough,Prevents the user from being startled one time this turn.
38,double-edge,6,0,Tough,"A very appealing move, but after using this move, the user is more easily startled."
407,dragon rush,3,0,Tough,Affected by how well the previous Pokemon's move went.
525,dragon tail,3,0,Tough,Causes the user to move later on the next turn.
409,drain punch,1,0,Tough,Shows off the Pokemon's appeal about as well as the move used just before it.
529,drill run,1,0,Tough,Shows off the Pokemon's appeal about as well as the move used just before it.
530,dual chop,2,1,Tough,Badly startles Pokemon that used a move of the same type.
89,earthquake,2,1,Tough,Badly startles all Pokemon that successfully showed their appeal.
283,endeavor,2,0,Tough,Works great if the user goes last this turn.
203,endure,3,0,Tough,Causes the user to move later on the next turn.
515,final gambit,8,0,Tough,"A move of huge appeal, but using it prevents the user from taking further contest moves."
7,fire punch,4,0,Tough,Quite an appealing move.
90,fissure,2,1,Tough,Badly startles all Pokemon that successfully showed their appeal.
560,flying press,2,0,Tough,Excites the audience in any kind of contest.
264,focus punch,2,0,Tough,Works great if the user goes last this turn.
154,fury swipes,1,0,Tough,Effectiveness varies depending on when it is used.
380,gastro acid,3,0,Tough,Brings down the energy of any Pokemon that have already used a move this turn.
416,giga impact,4,4,Tough,Startles all other Pokemon. User cannot act in the next turn.
137,glare,1,4,Tough,Badly startles the last Pokemon to act before the user.
288,grudge,4,4,Tough,Startles all other Pokemon. User cannot act in the next turn.
441,gunk shot,2,1,Tough,Badly startles all Pokemon that successfully showed their appeal.
359,hammer arm,6,0,Tough,"A very appealing move, but after using this move, the user is more easily startled."
106,harden,2,0,Tough,Prevents the user from being startled one time this turn.
543,head charge,6,0,Tough,"A very appealing move, but after using this move, the user is more easily startled."
457,head smash,6,0,Tough,"A very appealing move, but after using this move, the user is more easily startled."
29,headbutt,4,0,Tough,Quite an appealing move.
535,heat crash,2,0,Tough,Works great if the user goes last this turn.
484,heavy slam,2,0,Tough,Works great if the user goes last this turn.
532,horn leech,1,0,Tough,Shows off the Pokemon's appeal about as well as the move used just before it.
542,hurricane,2,1,Tough,Badly startles all Pokemon that successfully showed their appeal.
621,hyperspace fury,3,0,Tough,Excites the audience a lot if used first.
510,incinerate,3,0,Tough,Makes audience expect little of other contestants.
334,iron defense,1,0,Tough,Prevents the user from being startled until the turn ends.
442,iron head,4,0,Tough,Quite an appealing move.
2,karate chop,4,0,Tough,Quite an appealing move.
436,lava plume,2,2,Tough,Startles all of the Pokemon to act before the user.
67,low kick,1,0,Tough,Works better the later it is used in a turn.
463,magma storm,3,0,Tough,Temporarily stops the crowd from growing excited.
222,magnitude,1,0,Tough,Works better the more the crowd is excited.
5,mega punch,3,0,Tough,An appealing move that can be used repeatedly without boring the audience.
262,memento,8,0,Tough,"A move of huge appeal, but using it prevents the user from taking further contest moves."
341,mud shot,4,0,Tough,Quite an appealing move.
330,muddy water,2,2,Tough,Startles all of the Pokemon to act before the user.
568,noble roar,2,0,Tough,Works great if the user goes first this turn.
190,octazooka,3,0,Tough,An appealing move that can be used repeatedly without boring the audience.
371,payback,2,0,Tough,Works great if the user goes last this turn.
398,poison jab,4,0,Tough,Quite an appealing move.
1,pound,4,0,Tough,Quite an appealing move.
438,power whip,1,0,Tough,Works better the more the crowd is excited.
612,power-up punch,1,0,Tough,Works well if the user is pumped up.
99,rage,2,2,Tough,Startles all of the Pokemon to act before the user.
279,revenge,2,0,Tough,Works great if the user goes last this turn.
350,rock blast,1,0,Tough,Effectiveness varies depending on when it is used.
431,rock climb,3,0,Tough,Makes audience expect little of other contestants.
397,rock polish,3,0,Tough,Causes the user to move earlier on the next turn.
157,rock slide,2,2,Tough,Startles all of the Pokemon to act before the user.
249,rock smash,4,0,Tough,Quite an appealing move.
88,rock throw,4,0,Tough,Quite an appealing move.
439,rock wrecker,4,4,Tough,Startles all other Pokemon. User cannot act in the next turn.
563,rototiller,1,0,Tough,"Gets the Pokemon pumped up. Helps prevent nervousness, too."
201,sandstorm,2,1,Tough,Badly startles all Pokemon that successfully showed their appeal.
503,scald,2,0,Tough,Makes the remaining Pokemon nervous.
184,scary face,3,0,Tough,Brings down the energy of any Pokemon that have already used a move this turn.
10,scratch,4,0,Tough,Quite an appealing move.
402,seed bomb,4,0,Tough,Quite an appealing move.
69,seismic toss,3,0,Tough,An appealing move that can be used repeatedly without boring the audience.
504,shell smash,3,0,Tough,Excites the audience a lot if used last.
130,skull bash,3,0,Tough,Affected by how well the previous Pokemon's move went.
507,sky drop,3,0,Tough,Temporarily stops the crowd from growing excited.
21,slam,4,0,Tough,Quite an appealing move.
124,sludge,2,3,Tough,Startles the last Pokemon to act before the user.
188,sludge bomb,2,1,Tough,Badly startles Pokemon that the audience has high expectations of.
482,sludge wave,3,0,Tough,Brings down the energy of any Pokemon that have already used a move this turn.
479,smack down,2,1,Tough,Badly startles Pokemon that the audience has high expectations of.
265,smelling salts,3,0,Tough,Affected by how well the previous Pokemon's move went.
123,smog,4,0,Tough,Quite an appealing move.
555,snarl,4,0,Tough,Makes the audience quickly grow bored when an appeal move has little effect.
596,spiky shield,1,0,Tough,Prevents the user from being startled until the turn ends.
255,spit up,1,0,Tough,Works well if the user is pumped up.
180,spite,2,1,Tough,Badly startles all Pokemon that successfully showed their appeal.
537,steamroller,3,0,Tough,An appealing move that can be used repeatedly without boring the audience.
564,sticky web,2,1,Tough,Badly startles Pokemon that the audience has high expectations of.
254,stockpile,1,0,Tough,"Gets the Pokemon pumped up. Helps prevent nervousness, too."
23,stomp,4,0,Tough,Quite an appealing move.
444,stone edge,3,0,Tough,Affected by how well the previous Pokemon's move went.
70,strength,4,0,Tough,Quite an appealing move.
162,super fang,2,1,Tough,Badly startles all Pokemon that successfully showed their appeal.
276,superpower,6,0,Tough,"A very appealing move, but after using this move, the user is more easily startled."
256,swallow,2,0,Tough,Prevents the user from being startled one time this turn.
33,tackle,4,0,Tough,Quite an appealing move.
36,take down,6,0,Tough,"A very appealing move, but after using this move, the user is more easily startled."
168,thief,1,0,Tough,Shows off the Pokemon's appeal about as well as the move used just before it.
37,thrash,6,0,Tough,"A very appealing move, but after using this move, the user is more easily startled."
259,torment,2,0,Tough,Makes the remaining Pokemon nervous.
11,vice grip,4,0,Tough,Quite an appealing move.
358,wake-up slap,3,0,Tough,Affected by how well the previous Pokemon's move went.
127,waterfall,4,0,Tough,Quite an appealing move.
469,wide guard,1,0,Tough,Prevents the user from being startled until the turn ends.
528,wild charge,6,0,Tough,"A very appealing move, but after using this move, the user is more easily startled."
452,wood hammer,6,0,Tough,"A very appealing move, but after using this move, the user is more easily startled."
526,work up,3,0,Tough,Excites the audience a lot if used first.
35,wrap,3,0,Tough,Temporarily stops the crowd from growing excited.
