heracross,214,Bug,Fighting,500,80,125,75,40,95,85,bug,,,swarm,moxie,slow,127,0,,,"This Pokemon takes pride in its strength, which allows it to lift things 100 times heavier than itself with no trouble at all."
sneasel,215,Dark,Ice,430,55,95,55,35,75,115,field,,,inner focus,pickpocket,medium slow,127,0,,weavile,"It has a cunning yet savage disposition. It waits for parents to leave their nests, and then it sneaks in to steal their eggs."
teddiursa,216,Normal,,330,60,80,50,50,50,40,field,,27,pickup,honey gather,medium fast,127,0,,ursaring,This Pokemon likes to lick its palms that are sweetened by being soaked in honey. Teddiursa concocts its own honey by blending fruits and pollen collected by Beedrill.
ursaring,217,Normal,,500,90,130,75,75,75,55,field,,,guts,unnerve,medium fast,127,0,teddiursa,ursaring,"In the forests inhabited by Ursaring, it is said that there are many streams and towering trees where they gather food. This Pokemon walks through its forest gathering food every day."
slugma,218,Fire,,250,40,40,40,70,40,20,amorphous,,20,magma armor,weak armor,medium fast,127,0,,magcargo,"Slugma does not have any blood in its body. Instead, intensely hot magma circulates throughout this Pokemon’s body, carrying essential nutrients and oxygen to its organs."
magcargo,219,Fire,Rock,430,60,50,120,90,80,30,amorphous,,,magma armor,weak armor,medium fast,127,0,slugma,magcargo,"Magcargo’s body temperature is approximately 18,000 degrees Fahrenheit. Water is vaporized on contact. If this Pokemon is caught in the rain, the raindrops instantly turn into steam, cloaking the area in a thick fog."
swinub,220,Ice,Ground,250,50,50,40,30,30,50,field,,15,oblivious,thick fat,slow,127,0,,piloswine,"If it smells something enticing, it dashes off headlong to find the source of the aroma."
piloswine,221,Ice,Ground,450,100,100,80,60,60,50,field,,,oblivious,thick fat,slow,127,0,swinub,piloswine,"Although its legs are short, its rugged hooves prevent it from slipping, even on icy ground."
corsola,222,Water,Rock,410,65,55,95,65,95,35,water 1,water 3,,hustle,regenerator,fast,127,0,,,"These Pokemon live in warm seas. In prehistoric times, many lived in the oceans around the Galar region as well."
remoraid,223,Water,,300,35,65,35,65,35,65,water 1,water 2,31,hustle,moody,medium fast,127,0,,octillery,"Using its dorsal fin as a suction pad, it clings to a Mantine’s underside to scavenge for leftovers."
octillery,224,Water,,480,75,105,75,105,75,45,water 1,water 2,,suction cups,moody,medium fast,191,0,remoraid,octillery,"It traps enemies with its suction-cupped tentacles, then smashes them with its rock-hard head."
delibird,225,Ice,Flying,330,45,55,45,65,45,75,water 1,field,,vital spirit,insomnia,fast,127,0,,,"It has a generous habit of sharing its food with people and Pokemon, so it’s always scrounging around for more food."
mantine,226,Water,Flying,485,85,40,70,80,140,70,water 1,,,swift swim,water veil,slow,127,0,mantyke,mantine,"As it majestically swims, it doesn’t care if Remoraid attach to it to scavenge for its leftovers."
skarmory,227,Steel,Flying,465,65,80,140,40,70,70,flying,,,keen eye,weak armor,slow,127,0,,,"People fashion swords from Skarmory’s shed feathers, so this Pokemon is a popular element in heraldic designs."
houndour,228,Dark,Fire,330,45,60,30,80,50,65,field,,23,early bird,unnerve,slow,127,0,,houndoom,They make repeated eerie howls before dawn to call attention to their pack.
houndoom,229,Dark,Fire,500,75,90,50,110,80,95,field,,,early bird,unnerve,slow,127,0,houndour,houndoom,"Identifiable by its eerie howls, people a long time ago thought it was the grim reaper and feared it."
kingdra,230,Water,Dragon,540,75,95,95,95,95,85,water 1,dragon,,swift swim,damp,medium fast,127,0,seadra,seadra,Scales shed by this Pokemon have such a splendorous gleam to them that they’ve been given to royalty as gifts.
phanpy,231,Ground,,330,90,60,60,40,40,40,field,,30,pickup,sand veil,medium fast,127,0,,donphan,"Phanpy uses its long nose to shower itself. When others gather around, they thoroughly douse each other with water. These Pokemon can be seen drying their soaking-wet bodies at the edge of water."
donphan,232,Ground,,500,90,120,120,60,60,50,field,,,sturdy,sand veil,medium fast,127,0,phanpy,donphan,"If Donphan were to tackle with its hard body, even a house could be destroyed. Using its massive strength, the Pokemon helps clear rock and mud slides that block mountain trails."
porygon2,233,Normal,,515,85,80,90,105,95,60,mineral,,,trace,analytic,medium fast,127,0,porygon,porygon2,"After artificial intelligence was implemented in Porygon2, the Pokemon began using a strange language that only other Porygon2 understand."
stantler,234,Normal,,465,73,95,62,85,65,85,field,,,intimidate,sap sipper,slow,127,0,,,"Stantler’s magnificent antlers were traded at high prices as works of art. As a result, this Pokemon was hunted close to extinction by those who were after the priceless antlers."
smeargle,235,Normal,,250,55,20,35,20,45,75,field,,,own tempo,moody,fast,255,0,,,"It draws symbols with the fluid that oozes from the tip of its tail. Depending on the symbol, Smeargle fanatics will pay big money for them."
tyrogue,236,Fighting,,210,35,35,35,35,35,35,undiscovered,,38,guts,vital spirit,medium fast,127,0,,hitmontop,"Even though it is small, it can’t be ignored because it will slug any handy target without warning."
hitmontop,237,Fighting,,455,50,95,95,35,110,70,human-like,,,intimidate,steadfast,medium fast,127,0,tyrogue,hitmontop,"After doing a handstand to throw off the opponent’s timing, it presents its fancy kick moves."
smoochum,238,Ice,Psychic,305,45,30,15,85,65,65,undiscovered,,33,oblivious,hydration,medium fast,0,0,,jynx,"Highly perceptive sensors, Smoochum’s lips are kept moist by its daily application of tree sap."
elekid,239,Electric,,360,45,63,37,65,55,95,undiscovered,,25,static,vital spirit,medium fast,0,0,,electabuzz,"When its horns shine a bluish white, that’s the sign it’s fully charged. You’ll get a shocking jolt if you touch it!"
magby,240,Fire,,365,45,75,37,70,55,83,undiscovered,,24,flame body,vital spirit,medium fast,254,0,,magmar,"Its body temperature is always around 1,100 degrees Fahrenheit. If Magby falls into a small- enough pond, the whole thing will dry up."
miltank,241,Normal,,490,95,80,105,40,70,100,field,,,thick fat,sap sipper,slow,63,0,,,"This Pokemon needs to be milked every day, or else it will fall ill. The flavor of Miltank milk changes with the seasons."
blissey,242,Normal,,540,255,10,10,75,135,55,fairy,,,natural cure,healer,fast,63,0,chansey,chansey,Blissey lays mysterious eggs that are filled with happiness. It’s said that anyone who eats a Blissey egg will start acting kindly to all others.
raikou,243,Electric,,580,90,85,75,115,100,115,undiscovered,,,pressure,inner focus,slow,254,1,,,Raikou embodies the speed of lightning. The roars of this Pokemon send shock waves shuddering through the air and shake the ground as if lightning bolts had come crashing down.
entei,244,Fire,,580,115,115,85,90,75,100,undiscovered,,,pressure,inner focus,slow,254,1,,,Entei embodies the passion of magma. This Pokemon is thought to have been born in the eruption of a volcano. It sends up massive bursts of fire that utterly consume all that they touch.
suicune,245,Water,,580,100,75,115,90,115,85,undiscovered,,,pressure,inner focus,slow,255,2,,,Suicune embodies the compassion of a pure spring of water. It runs across the land with gracefulness. This Pokemon has the power to purify dirty water.
larvitar,246,Rock,Ground,300,50,64,50,45,50,41,monster,,25,guts,sand veil,slow,255,0,,pupitar,"It feeds on soil. After it has eaten a large mountain, it will fall asleep so it can grow."
pupitar,247,Rock,Ground,410,70,84,70,65,70,51,monster,,30,shed skin,,slow,255,0,larvitar,pupitar,"It will not stay still, even while it’s a pupa. It already has arms and legs under its solid shell."
tyranitar,248,Rock,Dark,600,100,134,110,95,100,61,monster,,,sand stream,unnerve,slow,127,0,pupitar,pupitar,The quakes caused when it walks make even great mountains crumble and change the surrounding terrain.
lugia,249,Psychic,Flying,680,106,90,130,90,154,110,undiscovered,,,pressure,multiscale,slow,127,1,,,"Lugia’s wings pack devastating power—a light fluttering of its wings can blow apart regular houses. As a result, this Pokemon chooses to live out of sight deep under the sea."
ho-oh,250,Fire,Flying,680,106,130,90,110,154,90,undiscovered,,,pressure,regenerator,slow,127,1,,,Ho-Oh’s feathers glow in seven colors depending on the angle at which they are struck by light. These feathers are said to bring happiness to the bearers. This Pokemon is said to live at the foot of a rainbow.
celebi,251,Psychic,Grass,600,100,100,100,100,100,100,undiscovered,,,natural cure,,medium slow,255,1,,,"This Pokemon traveled through time to come from the future. It bolsters grass and trees with its own strength, and it can heal wounds, too."
treecko,252,Grass,,310,40,45,35,65,55,70,monster,dragon,55,overgrow,unburden,medium slow,255,0,,grovyle,"Treecko is cool, calm, and collected—it never panics under any situation. If a bigger foe were to glare at this Pokemon, it would glare right back without conceding an inch of ground."
grovyle,253,Grass,,405,50,65,45,85,65,95,monster,dragon,16,overgrow,unburden,medium slow,255,0,treecko,grovyle,"This Pokemon adeptly flies from branch to branch in trees. In a forest, no Pokemon can ever hope to catch a fleeing Grovyle however fast they may be."
sceptile,254,Grass,,530,70,85,65,105,85,120,monster,dragon,,overgrow,unburden,medium slow,31,0,grovyle,grovyle,Sceptile has seeds growing on its back. They are said to be bursting with nutrients that revitalize trees. This Pokemon raises the trees in a forest with loving care.
torchic,255,Fire,,310,45,60,40,70,50,45,field,,36,blaze,speed boost,medium slow,31,0,,combusken,Torchic has a place inside its body where it keeps its flame. Give it a hug—it will be glowing with warmth. This Pokemon is covered all over by a fluffy coat of down.
combusken,256,Fire,Fighting,405,60,85,60,85,60,55,field,,16,blaze,speed boost,medium slow,31,0,torchic,combusken,Combusken battles with the intensely hot flames it spews from its beak and with outstandingly destructive kicks. This Pokemon’s cry is very loud and distracting.
blaziken,257,Fire,Fighting,530,80,120,70,110,70,80,field,,,blaze,speed boost,medium slow,31,0,combusken,combusken,Blaziken has incredibly strong legs—it can easily clear a 30-story building in one leap. This Pokemon’s blazing punches leave its foes scorched and blackened.
mudkip,258,Water,,310,50,70,50,50,50,40,monster,water 1,36,torrent,damp,medium slow,31,0,,marshtomp,"In water, Mudkip breathes using the gills on its cheeks. If it is faced with a tight situation in battle, this Pokemon will unleash its amazing power—it can crush rocks bigger than itself."
marshtomp,259,Water,Ground,405,70,85,70,60,70,50,monster,water 1,16,torrent,damp,medium slow,31,0,mudkip,marshtomp,"Marshtomp is much faster at traveling through mud than it is at swimming. This Pokemon’s hindquarters exhibit obvious development, giving it the ability to walk on just its hind legs."
swampert,260,Water,Ground,535,100,110,90,85,90,60,monster,water 1,,torrent,damp,medium slow,31,0,marshtomp,marshtomp,"Swampert predicts storms by sensing subtle differences in the sounds of waves and tidal winds with its fins. If a storm is approaching, it piles up boulders to protect itself."
poochyena,261,Dark,,220,35,55,35,30,30,35,field,,36,run away,rattled,medium fast,31,0,,mightyena,Poochyena is an omnivore—it will eat anything. A distinguishing feature is how large its fangs are compared to its body. This Pokemon tries to intimidate its foes by making the hair on its tail bristle out.
mightyena,262,Dark,,420,70,90,70,60,60,70,field,,,intimidate,moxie,medium fast,31,0,poochyena,mightyena,Mightyena travel and act as a pack in the wild. The memory of its life in the wild compels the Pokemon to obey only those Trainers that it recognizes to possess superior skill.
zigzagoon,263,Normal,,240,38,30,41,30,41,60,field,,18,pickup,quick feet,medium fast,127,0,,linoone,"Zigzagoon that adapted to regions outside Galar acquired this appearance. If you’ve lost something, this Pokemon can likely find it."
linoone,264,Normal,,420,78,70,61,50,61,100,field,,,pickup,quick feet,medium fast,127,0,zigzagoon,linoone,This very aggressive Pokemon will recklessly challenge opponents stronger than itself.
wurmple,265,Bug,,195,45,45,35,20,30,20,bug,,20,shield dust,run away,medium fast,127,0,,cascoon,Wurmple is targeted by Swellow as prey. This Pokemon will try to resist by pointing the spikes on its rear at the attacking predator. It will weaken the foe by leaking poison from the spikes.
silcoon,266,Bug,,205,50,35,55,25,25,15,bug,,7,shed skin,,medium fast,127,0,wurmple,cascoon,"Silcoon was thought to endure hunger and not consume anything before its evolution. However, it is now thought that this Pokemon slakes its thirst by drinking rainwater that collects on its silk."
beautifly,267,Bug,Flying,395,60,70,50,100,50,65,bug,,,swarm,rivalry,medium fast,127,0,silcoon,cascoon,"Beautifly has a long mouth like a coiled needle, which is very convenient for collecting pollen from flowers. This Pokemon rides the spring winds as it flits around gathering pollen."
cascoon,268,Bug,,205,50,35,55,25,25,15,bug,,10,shed skin,,medium fast,127,0,wurmple,cascoon,"If it is attacked, Cascoon remains motionless however badly it may be hurt. It does so because if it were to move, its body would be weak upon evolution. This Pokemon will also not forget the pain it endured."
dustox,269,Bug,Poison,385,60,50,70,50,90,65,bug,,,shield dust,compound eyes,medium fast,127,0,cascoon,cascoon,"When Dustox flaps its wings, a fine dust is scattered all over. This dust is actually a powerful poison that will even make a pro wrestler sick. This Pokemon searches for food using its antennae like radar."
lotad,270,Water,Grass,220,40,30,30,40,50,30,water 1,grass,10,swift swim,own tempo,medium slow,127,0,,lombre,Its leaf grew too large for it to live on land. That is how it began to live floating in the water.
lombre,271,Water,Grass,340,60,50,50,60,70,50,water 1,grass,,swift swim,own tempo,medium slow,127,0,lotad,lombre,It lives at the water’s edge where it is sunny. It sleeps on a bed of water grass by day and becomes active at night.
ludicolo,272,Water,Grass,480,80,70,70,90,100,70,water 1,grass,,swift swim,own tempo,medium slow,127,0,lombre,lombre,"If it hears festive music, it begins moving in rhythm in order to amplify its power."
seedot,273,Grass,,220,40,40,50,30,30,30,field,grass,14,chlorophyll,pickpocket,medium slow,127,0,,nuzleaf,It attaches itself to a tree branch using the top of its head. Strong winds can sometimes make it fall.
nuzleaf,274,Grass,Dark,340,70,70,40,60,40,60,field,grass,,chlorophyll,pickpocket,medium slow,127,0,seedot,nuzleaf,They live in holes bored in large trees. The sound of Nuzleaf’s grass flute fills listeners with dread.
shiftry,275,Grass,Dark,480,90,100,60,90,60,80,field,grass,,chlorophyll,pickpocket,medium slow,127,0,nuzleaf,nuzleaf,It lives quietly in the deep forest. It is said to create chilly winter winds with the fans it holds.
taillow,276,Normal,Flying,270,40,55,30,30,30,85,flying,,14,guts,scrappy,medium slow,127,0,,swellow,"Taillow is young—it has only just left its nest. As a result, it sometimes becomes lonesome and cries at night. This Pokemon feeds on Wurmple that live in forests."
swellow,277,Normal,Flying,455,60,85,60,75,50,125,flying,,,guts,scrappy,medium slow,127,0,taillow,swellow,"Swellow is very conscientious about the upkeep of its glossy wings. Once two Swellow are gathered, they diligently take care of cleaning each other’s wings."
wingull,278,Water,Flying,270,40,30,30,55,30,85,water 1,flying,22,keen eye,rain dish,medium fast,127,0,,pelipper,It soars on updrafts without flapping its wings. It makes a nest on sheer cliffs at the sea’s edge.
pelipper,279,Water,Flying,440,60,50,100,95,70,65,water 1,flying,,keen eye,rain dish,medium fast,127,0,wingull,pelipper,"Skimming the water’s surface, it dips its large bill in the sea, scoops up food and water, and carries it."
ralts,280,Psychic,Fairy,198,28,25,25,45,35,40,human-like,amorphous,25,synchronize,telepathy,slow,127,0,,kirlia,"If its horns capture the warm feelings of people or Pokemon, its body warms up slightly."
kirlia,281,Psychic,Fairy,278,38,35,35,65,55,50,human-like,amorphous,20,synchronize,telepathy,slow,127,0,ralts,kirlia,It has a psychic power that enables it to distort the space around it and see into the future.
gardevoir,282,Psychic,Fairy,518,68,65,65,125,115,80,human-like,amorphous,,synchronize,telepathy,slow,127,0,kirlia,kirlia,"To protect its Trainer, it will expend all its psychic power to create a small black hole."
surskit,283,Bug,Water,269,40,30,32,50,52,65,water 1,bug,30,swift swim,rain dish,medium fast,127,0,,masquerain,"It lives in ponds and marshes that feature lots of plant life. It often fights with Dewpider, whose habitat and diet are similar."
masquerain,284,Bug,Flying,454,70,60,62,100,82,80,water 1,bug,,intimidate,unnerve,medium fast,127,0,surskit,masquerain,"Its thin, winglike antennae are highly absorbent. It waits out rainy days in tree hollows."
shroomish,285,Grass,,295,60,40,60,40,60,35,fairy,grass,22,effect spore,quick feet,fluctuating,127,0,,breloom,"If Shroomish senses danger, it shakes its body and scatters spores from the top of its head. This Pokemon’s spores are so toxic, they make trees and weeds wilt."
breloom,286,Grass,Fighting,460,60,130,80,60,60,70,fairy,grass,,effect spore,technician,fluctuating,127,0,shroomish,breloom,The seeds ringing Breloom’s tail are made of hardened toxic spores. It is horrible to eat the seeds. Just taking a bite of this Pokemon’s seed will cause your stomach to rumble.
slakoth,287,Normal,,280,60,60,60,35,35,30,field,,23,truant,,slow,127,0,,vigoroth,"Slakoth’s heart beats just once a minute. Whatever happens, it is content to loaf around motionless. It is rare to see this Pokemon in motion."
vigoroth,288,Normal,,440,80,80,80,55,55,90,field,,18,vital spirit,,slow,127,0,slakoth,vigoroth,"Vigoroth is simply incapable of remaining still. Even when it tries to sleep, the blood in its veins grows agitated, compelling this Pokemon to run wild throughout the jungle before it can settle down."
slaking,289,Normal,,670,150,160,100,95,65,100,field,,,truant,,slow,127,0,vigoroth,vigoroth,"Wherever Slaking live, rings of over a yard in diameter appear in grassy fields. They are made by the Pokemon as it eats all the grass within reach while lying prone on the ground."
nincada,290,Bug,Ground,266,31,45,90,30,30,40,bug,,36,compound eyes,run away,erratic,127,0,,shedinja,It can sometimes live underground for more than 10 years. It absorbs nutrients from the roots of trees.
ninjask,291,Bug,Flying,456,61,90,45,50,50,160,bug,,,speed boost,infiltrator,erratic,127,0,nincada,shedinja,"This Pokemon is so quick, it is said to be able to avoid any attack. It loves to feed on tree sap."
shedinja,292,Bug,Ghost,236,1,90,45,30,30,40,mineral,,,wonder guard,,erratic,127,0,nincada,shedinja,"A strange Pokemon—it flies without moving its wings, has a hollow shell for a body, and does not breathe."
whismur,293,Normal,,240,64,51,23,51,23,28,monster,field,20,soundproof,rattled,medium slow,127,0,,loudred,"When Whismur cries, the sound of its own voice startles it, making the Pokemon cry even louder. It cries until it’s exhausted, then it falls asleep."
loudred,294,Normal,,360,84,71,43,71,43,48,monster,field,20,soundproof,scrappy,medium slow,255,0,whismur,loudred,The force of this Pokemon’s loud voice isn’t just the sound—it’s also the wave of air pressure that blows opponents away and damages them.
exploud,295,Normal,,490,104,91,63,91,73,68,monster,field,,soundproof,scrappy,medium slow,127,0,loudred,loudred,"This Pokemon can do more than just shout. To communicate with others of its kind, it’ll emit all sorts of sounds from the holes in its body."
makuhita,296,Fighting,,237,72,60,30,20,30,25,human-like,,40,thick fat,sheer force,fluctuating,127,0,,hariyama,There’s a rumor of a traditional recipe for stew that Trainers can use to raise strong Makuhita.
hariyama,297,Fighting,,474,144,120,60,40,60,50,human-like,,,thick fat,sheer force,fluctuating,127,0,makuhita,hariyama,Hariyama that are big and fat aren’t necessarily strong. There are some small ones that move nimbly and use moves skillfully.
azurill,298,Normal,Fairy,190,50,20,40,20,40,20,undiscovered,,,thick fat,sap sipper,fast,63,0,,marill,"Although Azurill are normally docile, an angry one will swing around the big ball on its tail and try to smash its opponents."
nosepass,299,Rock,,375,30,45,135,45,90,30,mineral,,,sturdy,sand force,medium fast,63,0,,probopass,It hunts without twitching a muscle by pulling in its prey with powerful magnetism. But sometimes it pulls natural enemies in close.
skitty,300,Normal,,260,50,45,45,35,35,50,field,fairy,,cute charm,wonder skin,fast,191,0,,delcatty,"Skitty is known to chase around playfully after its own tail. In the wild, this Pokemon lives in holes in the trees of forests. It is very popular as a pet because of its adorable looks."
delcatty,301,Normal,,400,70,65,65,55,55,90,field,fairy,,cute charm,wonder skin,fast,127,0,skitty,delcatty,"Delcatty sleeps anywhere it wants without keeping a permanent nest. If other Pokemon approach it as it sleeps, this Pokemon will never fight—it will just move away somewhere else."
sableye,302,Dark,Ghost,380,50,75,75,65,65,50,human-like,,,keen eye,prankster,medium slow,191,0,,,"It feeds on gemstone crystals. In darkness, its eyes sparkle with the glitter of jewels."
mawile,303,Steel,Fairy,380,50,85,85,55,55,50,field,fairy,,hyper cutter,sheer force,fast,191,0,,,It chomps with its gaping mouth. Its huge jaws are actually steel horns that have been transformed.
aron,304,Steel,Rock,330,50,70,100,40,40,30,monster,,24,sturdy,heavy metal,slow,127,0,,lairon,"Aron has a body of steel. With one all-out charge, this Pokemon can demolish even a heavy dump truck. The destroyed dump truck then becomes a handy meal for the Pokemon."
lairon,305,Steel,Rock,430,60,90,140,50,50,40,monster,,32,sturdy,heavy metal,slow,127,0,aron,lairon,"Lairon feeds on iron contained in rocks and water. It makes its nest on mountains where iron ore is buried. As a result, the Pokemon often clashes with humans mining the iron ore."
aggron,306,Steel,Rock,530,70,110,180,60,60,50,monster,,,sturdy,heavy metal,slow,127,0,lairon,lairon,"Aggron is protective of its environment. If its mountain is ravaged by a landslide or a fire, this Pokemon will haul topsoil to the area, plant trees, and beautifully restore its own territory."
meditite,307,Fighting,Psychic,280,30,40,55,40,55,60,human-like,,42,pure power,telepathy,medium fast,127,0,,medicham,Meditite heightens its inner energy through meditation. It survives on just one berry a day. Minimal eating is another aspect of this Pokemon’s training.
medicham,308,Fighting,Psychic,410,60,60,75,60,75,80,human-like,,,pure power,telepathy,medium fast,127,0,meditite,medicham,"Through the power of meditation, Medicham developed its sixth sense. It gained the ability to use psychokinetic powers. This Pokemon is known to meditate for a whole month without eating."
electrike,309,Electric,,295,40,45,40,65,40,65,field,,37,static,minus,slow,127,0,,manectric,It stores electricity in its fur. It gives off sparks from all over its body in seasons when the air is dry.
manectric,310,Electric,,475,70,75,60,105,60,105,field,,,static,minus,slow,127,0,electrike,manectric,It rarely appears before people. It is said to nest where lightning has fallen.
plusle,311,Electric,,405,60,50,40,85,75,95,fairy,,,plus,lightning rod*,medium fast,127,0,,,"When Plusle is cheering on its partner, it flashes with electric sparks from all over its body. If its partner loses, this Pokemon cries loudly."
minun,312,Electric,,405,60,40,50,75,85,95,fairy,,,minus,volt absorb*,medium fast,127,0,,,"Minun loves to cheer on its partner in battle. It gives off sparks from its body while it is doing so. If its partner is in trouble, this Pokemon gives off increasing amounts of sparks."
volbeat,313,Bug,,430,65,73,75,47,85,85,bug,human-like,,illuminate,prankster,erratic,127,0,,,"Volbeat’s tail glows like a lightbulb. With other Volbeat, it uses its tail to draw geometric shapes in the night sky. This Pokemon loves the sweet aroma given off by Illumise."
illumise,314,Bug,,430,65,47,75,73,85,85,bug,human-like,,oblivious,prankster,fluctuating,127,0,,,Illumise leads a flight of illuminated Volbeat to draw signs in the night sky. This Pokemon is said to earn greater respect from its peers by composing more complex designs in the sky.
roselia,315,Grass,Poison,400,50,60,45,100,80,65,fairy,grass,,natural cure,leaf guard,medium slow,0,0,budew,roselia,"It uses the different poisons in each hand separately when it attacks. The stronger its aroma, the healthier it is."
gulpin,316,Poison,,302,70,43,53,43,53,40,amorphous,,26,liquid ooze,gluttony,fluctuating,254,0,,swalot,Most of Gulpin’s body is made up of its stomach—its heart and brain are very small in comparison. This Pokemon’s stomach contains special enzymes that dissolve anything.
swalot,317,Poison,,467,100,73,83,73,83,55,amorphous,,,liquid ooze,gluttony,fluctuating,127,0,gulpin,swalot,"Swalot has no teeth, so what it eats, it swallows whole, no matter what. Its cavernous mouth yawns widely. An automobile tire could easily fit inside this Pokemon’s mouth."
carvanha,318,Water,Dark,305,45,90,20,65,20,65,water 2,,26,rough skin,speed boost,slow,127,0,,sharpedo,These Pokemon have sharp fangs and powerful jaws. Sailors avoid Carvanha dens at all costs.
sharpedo,319,Water,Dark,460,70,120,40,95,40,95,water 2,,,rough skin,speed boost,slow,127,0,carvanha,sharpedo,This Pokemon is known as the Bully of the Sea. Any ship entering the waters Sharpedo calls home will be attacked—no exceptions.
wailmer,320,Water,,400,130,70,35,70,35,60,field,water 2,30,water veil,pressure,fluctuating,127,0,,wailord,"When it sucks in a large volume of seawater, it becomes like a big, bouncy ball. It eats a ton of food daily."
wailord,321,Water,,500,170,90,45,90,45,60,field,water 2,,water veil,pressure,fluctuating,127,0,wailmer,wailord,Its immense size is the reason for its popularity. Wailord watching is a favorite sightseeing activity in various parts of the world.
numel,322,Fire,Ground,305,60,60,40,65,45,35,field,,40,oblivious,own tempo,medium fast,127,0,,camerupt,"Numel stores magma of almost 2,200 degrees Fahrenheit within its body. If it gets wet, the magma cools and hardens. In that event, the Pokemon’s body grows heavy and its movements become sluggish."
camerupt,323,Fire,Ground,460,70,100,70,105,75,40,field,,,magma armor,anger point,medium fast,127,0,numel,camerupt,The humps on Camerupt’s back are formed by a transformation of its bones. They sometimes blast out molten magma. This Pokemon apparently erupts often when it is enraged.
torkoal,324,Fire,,470,70,85,140,85,70,20,field,,,white smoke,shell armor,medium fast,127,0,,,You find abandoned coal mines full of them. They dig tirelessly in search of coal.
spoink,325,Psychic,,330,60,25,35,70,80,60,field,,33,thick fat,gluttony,fast,127,0,,grumpig,Spoink keeps a pearl on top of its head. The pearl functions to amplify this Pokemon’s psychokinetic powers. It is therefore on a constant search for a bigger pearl.
grumpig,326,Psychic,,470,80,45,65,90,110,80,field,,,thick fat,gluttony,fast,127,0,spoink,grumpig,"Grumpig uses the black pearls on its body to wield its fantastic powers. When it is doing so, it dances bizarrely. This Pokemon’s black pearls are valuable as works of art."
spinda,327,Normal,,360,60,60,60,60,60,60,field,human-like,,own tempo,contrary,fast,127,0,,,"Each Spinda’s spot pattern is different. With its stumbling movements, it evades opponents’ attacks brilliantly!"
trapinch,328,Ground,,290,45,100,45,45,45,10,bug,dragon,32,hyper cutter,sheer force,medium slow,127,0,,vibrava,It makes an inescapable conical pit and lies in wait at the bottom for prey to come tumbling down.
vibrava,329,Ground,Dragon,340,50,70,50,50,50,70,bug,dragon,35,levitate,,medium slow,127,0,trapinch,vibrava,"To help make its wings grow, it dissolves quantities of prey in its digestive juices and guzzles them down every day."
flygon,330,Ground,Dragon,520,80,100,80,80,80,100,bug,dragon,,levitate,,medium slow,127,0,vibrava,vibrava,It is nicknamed the Desert Spirit because the flapping of its wings sounds like a woman singing.
cacnea,331,Grass,,335,50,85,40,85,40,35,grass,human-like,45,sand veil,water absorb,medium slow,127,0,,cacturne,"The more arid and harsh the environment, the more pretty and fragrant a flower Cacnea grows. This Pokemon battles by wildly swinging its thorny arms."
cacturne,332,Grass,Dark,475,70,115,60,115,60,55,grass,human-like,,sand veil,water absorb,medium slow,127,0,cacnea,cacturne,"If a traveler is going through a desert in the thick of night, Cacturne will follow in a ragtag group. The Pokemon are biding their time, waiting for the traveler to tire and become incapable of moving."
swablu,333,Normal,Flying,310,45,40,60,40,75,50,flying,dragon,32,natural cure,cloud nine,erratic,127,0,,altaria,"Swablu loves to make things clean. If it spots something dirty, it will wipe and polish it with its cottony wings. If its wings become dirty, this Pokemon finds a stream and showers itself."
altaria,334,Dragon,Flying,490,75,70,90,70,105,80,flying,dragon,,natural cure,cloud nine,erratic,127,0,swablu,altaria,Altaria sings in a gorgeous soprano. Its wings are like cotton clouds. This Pokemon catches updrafts with its buoyant wings and soars way up into the wild blue yonder.
zangoose,335,Normal,,458,73,115,60,60,60,90,field,,,immunity,toxic boost,erratic,127,0,,,"Zangoose usually stays on all fours, but when angered, it gets up on its hind legs and extends its claws. This Pokemon shares a bitter rivalry with Seviper that dates back over generations."
seviper,336,Poison,,458,73,100,60,100,60,65,field,dragon,,shed skin,infiltrator,fluctuating,127,0,,,Seviper’s swordlike tail serves two purposes—it slashes foes and douses them with secreted poison. This Pokemon will not give up its long-running blood feud with Zangoose.
lunatone,337,Rock,Psychic,460,90,55,65,95,85,70,mineral,,,levitate,,fast,127,0,,,It was discovered at the site of a meteor strike 40 years ago. Its stare can lull its foes to sleep.
solrock,338,Rock,Psychic,460,90,95,85,55,65,70,mineral,,,levitate,,fast,127,0,,,"Solar energy is the source of its power, so it is strong during the daytime. When it spins, its body shines."
barboach,339,Water,Ground,288,50,48,43,46,41,60,water 2,,35,oblivious,hydration,medium fast,255,0,,whiscash,It probes muddy riverbeds with its two long whiskers. A slimy film protects its body.
whiscash,340,Water,Ground,468,110,78,73,76,71,60,water 2,,,oblivious,hydration,medium fast,255,0,barboach,whiscash,"It claims a large swamp to itself. If a foe comes near it, it sets off tremors by thrashing around."
corphish,341,Water,,308,43,80,65,50,35,35,water 1,water 3,30,hyper cutter,adaptability,fluctuating,127,0,,crawdaunt,It was originally a Pokemon from afar that escaped to the wild. It can adapt to the dirtiest river.
crawdaunt,342,Water,Dark,468,63,120,85,90,55,55,water 1,water 3,,hyper cutter,adaptability,fluctuating,127,0,corphish,crawdaunt,A brutish Pokemon that loves to battle. It will crash itself into any foe that approaches its nest.
